id,kraj,leto,cena,agencija,opis,nadstropja,povrsina_zemljisca,povrsina_hise,ima_klet,drzava 
6386112,KAMPEL,2001,1800000,Rojal invest d.o.o.,"540 m2, samostojna, zgrajena l. 2001, 1.300 m2 zemljišča, K+P+1, prodamo. Cena: 1.800.000,00 EUR",K+P+1,1300,540,True,Slovenija
6263030,KANAL,1921,27000,"MISTRAL NEPREMIČNINE, Valter Vodopivec s.p.","108 m2, vrstna, zgrajena l. 1921, 50 m2 zemljišča, prodamo. Cena: 27.000,00 EUR",,50,108,,Slovenija
6151354,"KANAL, CENTER",1920,105000,Vilmar nepremičnine d.o.o.,"280 m2, vrstna, zgrajena l. 1920, P+1+2, starejša mestna hiša v centru, tri etažna z vsemi priključki, prodamo. Cena: 10...",P+1+2,,280,False,Slovenija
6204727,"KANAL, SENIŠKI BREG",1880,169000,"Think Slovenia, TS1 d.o.o.","150 m2, samostojna, zgrajena l. 1880, adaptirana l. 2011, 3.600 m2 zemljišča, Nepremičnina lezi v središču strnjene vasi...",,3600,150,,Slovenija
6436537,KANIŽA,2007,230000,Zasebna ponudba,"170 m2, samostojna, zgrajena l. 2007, 602 m2 zemljišča, P+1, prodamo. Cena: cca 230.000,00 EUR",P+1,602,170,False,Slovenija
5872249,KAPELE,2001,142000,"FLEKS nepremičnine, Gregor Jarkovič s.p.","550 m2, samostojna, zgrajena l. 2001, adaptirana l. 2011, 14.235 m2 zemljišča, V prijetnem in urejenem naselju bizeljske...",,14235,550,,Slovenija
6391326,KASAZE,1974,160000,ABC nepremičnine d.o.o.,"270 m2, samostojna, zgrajena l. 1974, adaptirana l. 2020, 625 m2 zemljišča, K+P+M, prodamo. Cena: 160.000,00 EUR",K+P+M,625,270,True,Slovenija
6397587,KAVČE,1996,199000,HABIT d.o.o.,"251 m2, samostojna, zgrajena l. 1996, 759 m2 zemljišča, K+P+M, Si želite v hiši v naravi, imeti na parceli sadovnjak, ve...",K+P+M,759,251,True,Slovenija
6397197,KIDRIČEVO,1980,185000,"Nepremičninska družba d.o.o., PE RE/MAX Poetovio","321 m2, dvostanovanjska, zgrajena l. 1980, 635 m2 zemljišča, K+P+1, Družinska hiša na odlični lokaciji blizu AC priključ...",K+P+1,635,321,True,Slovenija
6417243,KISOVEC,1952,120000,"Boštjan Hudomalj s.p., PE Agenti nepremičnine Zasavje","134,6 m2, samostojna, zgrajena l. 1952, adaptirana l. 2015, 600 m2 zemljišča, P+1+M/2 nad., Prodamo večjo hišo. Info: 04...",P+1+M,600,134,False,Slovenija
6342213,KLEČE PRI DOLU,2016,220000,LA FACADE Alojz Kozan s.p.,"170 m2, dvojček, novogradnja - zgr. l. 2016, 254 m2 zemljišča, K+P+M, Dol pri Ljubljani - Hiša dvojček - 170 m2, prodamo...",K+P+M,254,170,True,Slovenija
6436632,"KLJUČEVICA, TRBOVLJE",1985,110000,Borza nepremičnin d.o.o.,"79,8 m2, samostojna, zgrajena l. 1985, adaptirana l. 2010, 83.125 m2 zemljišča, K+P+M, naravno okolje, sončna lega, urej...",K+P+M,83125,79,True,Slovenija
6364395,"KNEŽAK, ILIRSKA BISTRICA OKOLICA",1904,95000,"Ruj nepremičnine, Jernej Suša, s.p.","105 m2, samostojna, zgrajena l. 1904, adaptirana l. 2004, 444 m2 zemljišča, Popolnoma in takoj vseljiva, lepo ohranjena,...",,444,105,,Slovenija
6427474,KNEŽJA VAS,2000,149000,ITD nepremičnine d.o.o.,"128,3 m2, samostojna, zgrajena l. 2000, adaptirana l. 2010, 1.619 m2 zemljišča, prodamo. Cena: 149.000,00 EUR",,1619,128,,Slovenija
6429015,KOBARID,1750,25000,Renes d.o.o.,"96 m2, hiša, zgrajena l. 1750, 83 m2 zemljišča, Gospodarsko poslopje kamnite gradnje velikosti 96 m2 potreben prenove-pr...",,83,96,,Slovenija
6423437,KOBDILJ,1945,390000,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ","491 m2, samostojna, zgrajena l. 1945, adaptirana l. 1998, 3.105 m2 zemljišča, K+P+1+M, V neposredni bližini kraškega bis...",K+P+1+M,3105,491,True,Slovenija
6391596,KOBDILJ,1900,1200000,Agencija Elite d.o.o.,"711,6 m2, samostojna, zgrajena l. 1900, adaptirana l. 2010, 21.236 m2 zemljišča, Prečudovita posest z dvema stavbama s p...",,21236,711,,Slovenija
6272406,KOBDILJ,1800,1200000,ABC nepremičnine d.o.o.,"712 m2, samostojna, zgrajena l. 1800, adaptirana l. 1997, 21.237 m2 zemljišča, prodamo. Cena: 1.200.000,00 EUR",,21237,712,,Slovenija
6435678,"KOBDILJ, 49",1900,27000,Občina Komen,"112,02 m2, samostojna, zgrajena l. 1900, 99 m2 zemljišča, prodamo. Cena: 27.000,00 EUR",,99,112,,Slovenija
6425112,KOBILJE,1901,47000,ASPI nepremičnine d.o.o.,"84 m2, samostojna, zgrajena l. 1901, adaptirana l. 1980, 972 m2 zemljišča, K+P, V naselju Kobilje, UGODNO prodamo pritli...",K+P,972,84,True,Slovenija
6395975,KOBILJE,1960,26000,Robert Ašenberger s.p.,"103 m2, samostojna, zgrajena l. 1960, 8.378 m2 zemljišča, K+P, V naselju Kobilje prodajamo posest, na kateri sta dva obj...",K+P,8378,103,True,Slovenija
5964609,KOČARIJA,1900,45000,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ","199 m2, hiša, zgrajena l. 1900, adaptirana l. 1945, 4.258 m2 zemljišča, prodamo. Cena: 45.000,00 EUR",,4258,199,,Slovenija
6437079,KOČEVJE,1967,95000,"PBO nepremičnine, Most inženiring d.o.o.","61,8 m2, dvojček, zgrajen l. 1967, adaptiran l. 2021, 87,5 m2 zemljišča, P+M, prodamo. Cena: 95.000,00 EUR",P+M,,61,False,Slovenija
6387125,KOČEVJE,1998,110000,Zasebna ponudba,"110 m2, dvostanovanjska, zgrajena l. 1998, 428 m2 zemljišča, P+M, prodamo. Cena: 110.000,00 EUR",P+M,428,110,False,Slovenija
6408558,KOČEVJE,1967,110000,"PBO nepremičnine, Most inženiring d.o.o.","217,4 m2, samostojna, zgrajena l. 1967, 370 m2 zemljišča, prodamo. Cena: 110.000,00 EUR",,370,217,,Slovenija
6354842,KOČEVJE,1986,180000,Zasebna ponudba,"240 m2, samostojna, zgrajena l. 1986, 1.946 m2 zemljišča, P+1+M, poslovno stanovanjski objekt, prodamo. Cena: 180.000,00...",P+1+M,1946,240,False,Slovenija
6390714,"KOČEVJE, PODGORSKA ULICA",1977,83000,Last in posest d.o.o.,"176,3 m2, samostojna, zgrajena l. 1977, 616 m2 zemljišča, K+P, voda, elektrika, CK na trda goriva, kanalizacija, prodamo...",K+P,616,176,True,Slovenija
6437788,"KOČEVJE, PRI UNIONU",1976,157000,Last in posest d.o.o.,"234 m2, samostojna, zgrajena l. 1976, 752 m2 zemljišča, P+1+M, voda, elektrika, CK na olje in trda goriva, 4 kaminske pe...",P+1+M,752,234,False,Slovenija
6391521,"KOČEVJE, ROŽNA ULICA 5A",1968,92000,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ","141.050 m2, dvojček, zgrajen l. 1968, 267 m2 zemljišča, Hiša dvojček_center Kočevja, prodamo. Cena: 92.000,00 EUR",,267,141,,Slovenija
6418843,"KOČEVJE, TRG ZBORA ODPOSLANCEV",1967,85000,Last in posest d.o.o.,"118 m2, samostojna, zgrajena l. 1967, adaptirana l. 2010, 171 m2 zemljišča, P+1, voda, elektrika, CK na olje, kanalizaci...",P+1,171,118,False,Slovenija
6375150,"KOČEVJE, TRG ZBORA ODPOSLANCEV 57",1960,98000,Zasebna ponudba,"300 m2, dvostanovanjska, zgrajena l. 1960, adaptirana l. 2000, 114 m2 zemljišča, P+1+M, prodamo. Cena: 98.000,00 EUR",P+1+M,114,300,False,Slovenija
6304720,"KOČEVJE, ŽELJNE",1967,40000,Last in posest d.o.o.,"96 m2, samostojna, zgrajena l. 1967, 917 m2 zemljišča, P+1, voda, elektrika, ogrevanje na trda goriva, telefonski p, pro...",P+1,917,96,False,Slovenija
6424252,KOČEVSKA REKA,1943,53000,Zasebna ponudba,"50 m2, samostojna, zgrajena l. 1943, K+P, Prodam hišo na Mlaki pri Kočevski reki. Za več informacij kliči na 051 439 478...",K+P,,50,True,Slovenija
6356392,KOČEVSKA REKA,1890,170000,ABC nepremičnine d.o.o.,"130 m2, samostojna, zgrajena l. 1890, prodamo. Cena: 170.000,00 EUR",,,130,,Slovenija
6059635,KOČEVSKA REKA,1900,275000,Adria nepremičnine d.o.o.,"300 m2, samostojna, zgrajena l. 1900, adaptirana l. 2015, 4.745 m2 zemljišča, K+P+1, V objemu narave prodamo lepo, popol...",K+P+1,4745,300,True,Slovenija
6283523,"KOČEVSKA REKA, GORNJA BRIGA",1992,120000,NNRN nepremičnine d.o.o. Novo mesto,"152 m2, samostojna, zgrajena l. 1992, adaptirana l. 2003, 2.000 m2 zemljišča, prodamo. Cena: 120.000,00 EUR",,2000,152,,Slovenija
6438152,"KOČNA, BLIZU AC, OPREMLJENA V CELOTI",2015,398000,Zasebna ponudba,"381 m2, samostojna, zgrajena l. 2015, 751 m2 zemljišča, K+P+M, 237 m2 bivalne površine, mirna lokacija, zadnja hiša v ul...",K+P+M,751,381,True,Slovenija
6430865,"KODELJEVO, KOSOVELOVA UL.",1954,460000,"BUTIK NEPREMIČNIN, Špela Primc s.p.","249,5 m2, dvojček, zgrajen l. 1954, 298 m2 zemljišča, K+P+1, prostorna hiša z lego: JZ - SZ - SV. Vpisano v Zemljiško kn...",K+P+1,298,249,True,Slovenija
6385421,KODRETI,1800,42500,"Ruj nepremičnine, Jernej Suša, s.p.","181,48 m2, samostojna, zgrajena l. 1800, adaptirana l. 2005, 129 m2 zemljišča, Nevseljiva, enonadstropna, kamnita hiša z...",,129,181,,Slovenija
5983256,KODRETI,2011,490000,"MISTRAL NEPREMIČNINE, Valter Vodopivec s.p.","682 m2, samostojna, zgrajena l. 2011, 983 m2 zemljišča, K+P+1+M, prodamo. Cena: cca 490.000,00 EUR",K+P+1+M,983,682,True,Slovenija
6266569,KODRETI,2011,490000,"SolTerra, nepremičnine, d.o.o.","682 m2, samostojna, zgrajena l. 2011, 1.030 m2 zemljišča, K+P+M, Kodreti, Kras, stanovanjsko-turistični objekt, kamnita ...",K+P+M,1030,682,True,Slovenija
6436775,KOG,1947,140000,"Nepremičnine SV, Tomaž Poredoš s.p.","120 m2, samostojna, zgrajena l. 1947, adaptirana l. 2005, 3.546 m2 zemljišča, K+P+M, Čudovita hiša, čudoviti razgledi, i...",K+P+M,3546,120,True,Slovenija
6427215,KOJSKO,1920,97800,"Aeon nepremičnine, d.o.o., PE Izola","134 m2, samostojna, zgrajena l. 1920, adaptirana l. 2009, 335 m2 zemljišča, P+1, prodamo. Cena: 97.800,00 EUR",P+1,335,134,False,Slovenija
6421284,KOJSKO,1920,99000,Zasebna ponudba,"134 m2, samostojna, zgrajena l. 1920, adaptirana l. 2009, 222 m2 zemljišča, P+1, Prodaja, hiša, samostojna: Kojsko, 134 ...",P+1,222,134,False,Slovenija
6436188,"KOKRICA, UREJENA SOSESKA DRUŽINSKIH HIŠ",1964,380000,Market center Omnis d.o.o.,"122 m2, samostojna, zgrajena l. 1964, adaptirana l. 1994, 1.008 m2 zemljišča, prodamo. Cena: 380.000,00 EUR",,1008,122,,Slovenija
6354133,KOLENČA VAS,2006,250000,Agencia d.o.o.,"140 m2, samostojna, zgrajena l. 2006, 3.074 m2 zemljišča, P+1+M, Na idilični lokaciji ob robu gozda prodamo stanovanjsko...",P+1+M,3074,140,False,Slovenija
6437964,KOLEZIJA,2020,585000,LJUBLJANA NEPREMIČNINE d.o.o.,"150 m2, vrstna, zgrajena l. 2020, 261 m2 zemljišča, prodamo. Cena: 585.000,00 EUR",,261,150,,Slovenija
6437966,KOLEZIJA,2020,565000,LJUBLJANA NEPREMIČNINE d.o.o.,"150 m2, vrstna, zgrajena l. 2020, 176 m2 zemljišča, prodamo. Cena: 565.000,00 EUR",,176,150,,Slovenija
6435763,KOLEZIJA,2020,585000,MESTO NEPREMIČNIN d.o.o.,"182 m2, vrstna, zgrajena l. 2020, 261 m2 zemljišča, P+1+2, 4 spalnice, atrij, 1,6 km do centra, 2 parkirni mesti, prodam...",P+1+2,261,182,False,Slovenija
6435761,KOLEZIJA,2020,565000,MESTO NEPREMIČNIN d.o.o.,"182 m2, vrstna, zgrajena l. 2020, P+1+2, 4 spalnice, atrij, 1,6 km do centra, 2 parkirni mesti, prodamo. Cena: 565.000,0...",P+1+2,,182,False,Slovenija
6400216,KOLEZIJA,2020,539000,Realia d.o.o.,"182 m2, vrstna, novogradnja - zgr. l. 2020, 261 m2 zemljišča, P+1+M, v 4. podaljšani gradbeni fazi, pasivna, nizko energ...",,261,182,,Slovenija
6436166,KOLEZIJA,2020,555000,MESTO NEPREMIČNIN d.o.o.,"182 m2, vrstna, zgrajena l. 2020, P+1+2, 2 lastniški parkirni mesti, terasa, IV. gf, odlična lokacija, prodamo. Cena: 55...",P+1+2,,182,False,Slovenija
6127580,KOLOMBAN,1989,890000,"INVESTMOND nepremičnine, Edmond Petrovič s.p.","390 m2, samostojna, zgrajena l. 1989, adaptirana l. 2010, 257 m2 zemljišča, 4-stanovanjska hiša s pogledom na morje, pro...",,257,390,,Slovenija
5291346,"KOLOMBAN, ANKARAN OKOLICA",1999,820000,"Ruj Nepremičnine, Jernej Suša, s.p.","350 m2, vrstna, zgrajena l. 1999, adaptirana l. 2006, 300 m2 zemljišča, dvonadstropna, lahko večstanovanjska, možno je u...",,300,350,,Slovenija
6129969,KOMARNA VAS,1995,135000,Novi list d.o.o.,"133 m2, samostojna, zgrajena l. 1995, 464 m2 zemljišča, Prijetna hiša v idiličnem naselju Gričice, prodamo. Cena: 135.00...",,464,133,,Slovenija
6334046,KOMEN,1946,65000,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ","99,6 m2, vrstna, zgrajena l. 1946, K+P+1, hiša v komnu, prodamo. Cena: 65.000,00 EUR",K+P+1,,99,True,Slovenija
6342456,KOMEN,1820,600000,ABC nepremičnine d.o.o.,"141,6 m2, samostojna, zgrajena l. 1820, prodamo. Cena: 600.000,00 EUR",,,141,,Slovenija
6064097,KOMEN,1850,170000,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ","188 m2, samostojna, zgrajena l. 1850, adaptirana l. 2010, 601 m2 zemljišča, P+1, V oklolici komna prodamo starejšo samos...",P+1,601,188,False,Slovenija
6407664,KOMEN,1847,129000,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ","250 m2, vrstna, zgrajena l. 1847, adaptirana l. 2010, 1.031 m2 zemljišča, K+P+1+M, V prijetni kraški vasici v okolici Ko...",K+P+1+M,1031,250,True,Slovenija
6373547,KOMEN,1947,222000,"Ruj nepremičnine, Jernej Suša, s.p.","263 m2, samostojna, zgrajena l. 1947, adaptirana l. 2005, 527 m2 zemljišča, Dvodružinska, enonadstropna, starejša, obnov...",,527,263,,Slovenija
6331034,KOMEN,1890,320000,"Aeon nepremičnine, d.o.o.","270 m2, samostojna, zgrajena l. 1890, adaptirana l. 2015, P+1+2, prodamo. Cena: 320.000,00 EUR",P+1+2,,270,False,Slovenija
6405227,KOMEN,2011,950000,"Aeon nepremičnine, d.o.o., PE Izola","324 m2, samostojna, zgrajena l. 2011, 4.875 m2 zemljišča, prodamo. Cena: 950.000,00 EUR",,4875,324,,Slovenija
6345287,KOMEN,2011,950000,Agencija Elite d.o.o.,"846,1 m2, samostojna, zgrajena l. 2011, 4.875 m2 zemljišča, razkošna vila v objemu vinogradov, prodamo. Cena: 950.000,00...",,4875,846,,Slovenija
6429041,KOMEN,2011,950000,"Galinvest, Tatiana Mkrtychian s.p.","846,1 m2, samostojna, zgrajena l. 2011, 4.875 m2 zemljišča, čudovita vila z bazenom blizu Komna, prodamo. Cena: 950.000,...",,4875,846,,Slovenija
6105012,"KOMEN, CENTER VASI",1945,98000,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ","24,6 m2, samostojna, zgrajena l. 1945, 1.994 m2 zemljišča, Hiša (ruševina) z zazidljivim zemljiščem 1994 m2 - Komen - ce...",,1994,24,,Slovenija
6325368,"KOMEN, OKOLICA",1807,75000,"Ruj nepremičnine, Jernej Suša, s.p.","120 m2, samostojna, zgrajena l. 1807, adaptirana l. 1995, 279 m2 zemljišča, Starejša kraška domačija zgrajena l. 1807, e...",,279,120,,Slovenija
6291717,"KOMEN, OKOLICA",2012,165000,"Ruj nepremičnine, Jernej Suša, s.p.","166 m2, samostojna, adaptirana l. 2012, 727 m2 zemljišča, Starejša, a popolnoma prenovljena v letih 1996 in 2012, vselji...",,727,166,,Slovenija
6388027,"KOMEN, OKOLICA",1997,320000,"Ruj nepremičnine, Jernej Suša, s.p.","184 m2, samostojna, zgrajena l. 1997, 2.049 m2 zemljišča, Visokopritlična hiša z mansardo, delno podkletena, ima 4 etaže...",,2049,184,,Slovenija
6263095,KOMENDA,2008,180000,"Lucia tim d.o.o., PE Nepremičnine","140 m2, dvojček, zgrajen l. 2008, 315 m2 zemljišča, S prelepim pogledom na zeleno okolico v bližini avtoceste in vse pot...",,315,140,,Slovenija
6439494,KOMENDA,1987,390000,"ReNobel, Sonja Munda s.p.","270 m2, samostojna, zgrajena l. 1987, 823 m2 zemljišča, K+P+M, vpisana v ZK, brez bremen, takoj vseljiva, vsi priključki...",K+P+M,823,270,True,Slovenija
6396388,"KOMENDA, LAHOVČE",2013,105000,DFI nepremičnine d.o.o.,"116,1 m2, dvostanovanjska, zgrajena l. 2013, 186 m2 zemljišča, P+M, v 3. gradbeni fazi, enota stanovanja v dvostanovanjs...",P+M,186,116,False,Slovenija
6439910,"KOMENDA, ZADRUŽNA ULICA",1981,380000,"Salomon nepremičnine, Anže Nahtigal, s.p.","272 m2, samostojna, zgrajena l. 1981, 787 m2 zemljišča, K+P+M, v mirnem urejenem naselju, ZK urejeno, brez bremen, gradb...",K+P+M,787,272,True,Slovenija
6401168,KOMPOLJE,1900,55000,Zasebna ponudba,"80 m2, samostojna, zgrajena l. 1900, 917 m2 zemljišča, P+M, starejša kmečka hiša, potrebna adaptacije (tlaki, plošča, st...",P+M,917,80,False,Slovenija
5886138,KONJŠICA - DEL,1988,94500,NeSta d.o.o.,"148 m2, samostojna, zgrajena l. 1988, 1.000 m2 zemljišča, na podeželju, nad mestno meglo na višini 700 m prodamo stanova...",,1000,148,,Slovenija
6377423,KOPER,1850,349000,Market center Omnis d.o.o.,"101 m2, vrstna, zgrajena l. 1850, adaptirana l. 2020, 176 m2 zemljišča, prodamo. Cena: 349.000,00 EUR",,176,101,,Slovenija
6420580,KOPER,1928,340000,"INVESTMOND nepremičnine, Edmond Petrovič s.p.","120 m2, vrstna, zgrajena l. 1928, adaptirana l. 1995, 2.100 m2 zemljišča, Končna vrstna hiša s kmetijsko parcelo, prodam...",,2100,120,,Slovenija
6335175,KOPER,1900,270000,"Zeta, d.o.o., Piran","140 m2, dvojček, zgrajen l. 1900, 430 m2 zemljišča, P+1, odlična lokacija,tarejši objekt -hiša v mirnem in zelo sončnem ...",P+1,430,140,False,Slovenija
6398169,KOPER,1890,250000,Market center Omnis d.o.o.,"140,43 m2, samostojna, zgrajena l. 1890, adaptirana l. 2012, K+P+1, prodamo. Cena: 250.000,00 EUR",K+P+1,,140,True,Slovenija
6296016,KOPER,2006,299000,"Agencija Stenat 2000, Jagoda Nikolič s.p.","150 m2, dvojček, adaptiran l. 2006, 3.301 m2 zemljišča, P+1, Koper, Pobegi, 8 km od morja, hiša-dvojček (P+1), 150 m2, p...",P+1,3301,150,False,Slovenija
5624058,KOPER,1900,160000,"Agencija Stenat 2000, Jagoda Nikolič s.p.","190 m2, vrstna, zgrajena l. 1900, 1.000 m2 zemljišča, Koštabona, 12 km od morja, prodamo. Cena: 160.000,00 EUR",,1000,190,,Slovenija
6417980,KOPER,1700,370000,"Agencia d.o.o., PE Obala","190,2 m2, vrstna, zgrajena l. 1700, 143 m2 zemljišča, P+1+M, prodamo. Cena: 370.000,00 EUR",P+1+M,143,190,False,Slovenija
6405668,KOPER,1995,549000,"Nepremičninska družba, d.o.o., PE RE/MAX Obala","192 m2, vrstna, zgrajena l. 1995, 220 m2 zemljišča, P+1+2, Poleg naselja NOKTURNA prodamo vrstno hišo, ki ima v pritličj...",P+1+2,220,192,False,Slovenija
5741713,KOPER,1982,480000,"Agencija Stenat 2000, Jagoda Nikolič s.p.","240 m2, samostojna, zgrajena l. 1982, 1.600 m2 zemljišča, Koper, Prade, 4 km od morja in plaže, tristanovanjska samostoj...",,1600,240,,Slovenija
5975217,KOPER,2011,750000,"Agencija Stenat 2000, Jagoda Nikolič s.p.","250 m2, samostojna, zgrajena l. 2011, 940 m2 zemljišča, P+1, Koper, Marezige, 7 km od Kopra in morja, samostojna dvostan...",P+1,940,250,False,Slovenija
6199323,KOPER,2017,205000,Zasebna ponudba,"300 m2, samostojna, adaptirana l. 2017, 50.700 m2 zemljišča, P+1, V zaledju kopra v idilični vasici prodamo hišo s samos...",P+1,50700,300,False,Slovenija
6357453,KOPER,1900,600000,"Aeon nepremičnine, d.o.o., PE Izola","316 m2, vrstna, zgrajena l. 1900, adaptirana l. 2015, 1.386 m2 zemljišča, prodamo. Cena: 600.000,00 EUR",,1386,316,,Slovenija
6439738,KOPER,2014,720000,"Aeon nepremičnine, d.o.o., PE Izola","316 m2, hiša, adaptirana l. 2014, 192 m2 zemljišča, P+1+M, prodamo. Cena: 720.000,00 EUR",P+1+M,192,316,False,Slovenija
6437420,KOPER,1900,720000,Market center Omnis d.o.o.,"316 m2, samostojna, zgrajena l. 1900, adaptirana l. 2000, K+P+1+2/2 nad., V Kopru prodamo hišo, katera ima lasten vrt, g...",K+P+1+2,,316,True,Slovenija
6400264,KOPER,2012,789000,Media nepremičnine d.o.o.,"382 m2, samostojna, zgrajena l. 2012, adaptirana l. 2017, 293 m2 zemljišča, Izjemno lepo stilsko, moderno in kvalitetno ...",,293,382,,Slovenija
5619826,KOPER,1990,800000,"Agencija Stenat 2000, Jagoda Nikolič s.p.","500 m2, samostojna, zgrajena l. 1990, 82.500 m2 zemljišča, Kampel, 6 km od Kopra in morja, 2 samostojni hiši na samem ki...",,82500,500,,Slovenija
6427791,"KOPER, CENTER",1890,260000,"Apertura, poslovanje z nepremičninami, d.o.o.","117,2 m2, vrstna, zgrajena l. 1890, 25 m2 zemljišča, P+1+2, V mestnem jedru prodamo hišo v treh etažah. Za obnovo. Lastn...",P+1+2,25,117,False,Slovenija
6397061,"KOPER, CENTER",1990,500000,"Agencija za posredovanje v prometu z nepremičninami, Aline Belinger s.p.","140 m2, vrstna, zgrajena l. 1990, adaptirana l. 2016, 215 m2 zemljišča, prodamo. Cena: 500.000,00 EUR",,215,140,,Slovenija
6413251,"KOPER, GRADBENO DOVOLJENJE ZA 4 ENOTE",1750,439000,"Piran nepremičnine, Oglaševanje, Suzana Legen s.p.","270 m2, vrstna, zgrajena l. 1750, 125 m2 zemljišča, P+1+M, prodamo. Cena: cca 439.000,00 EUR",P+1+M,125,270,False,Slovenija
6436174,"KOPER, GRAGIŠČE - OKOLICA",1818,499000,1A Nepremičnine d.o.o.,"145 m2, vrstna, zgrajena l. 1818, adaptirana l. 2003, 1.685 m2 zemljišča, P+1, idilična obnovljena istrska hiša v miru i...",P+1,1685,145,False,Slovenija
6331038,"KOPER, HRVATINI",2010,498000,"Aeon nepremičnine, d.o.o.","181,1 m2, dvojček, zgrajen l. 2010, K+P+1, prodamo. Cena: 498.000,00 EUR",K+P+1,,181,True,Slovenija
6326552,"KOPER, MAREZIGE",2016,850000,"Aeon nepremičnine, d.o.o., PE Izola","1.200 m2, samostojna, zgrajena l. 2016, 1.703 m2 zemljišča, K+P+1, Turistični objekt z idejno zasnovo vinsko kulinarične...",K+P+1,1703,1,True,Slovenija
6370441,"KOPER, MARKOVEC",2009,560000,"Agencia d.o.o., PE Obala","231,5 m2, vrstna, zgrajena l. 2009, V Kopru, v urejenem in novejšem naselju družinskih hiš, prodamo končno vrstno hišo, ...",,,231,,Slovenija
6400318,"KOPER, OKOLICA - BORŠT",2020,178000,"Ruj nepremičnine, Jernej Suša, s.p.","116 m2, dvojček, novogradnja - zgr. l. 2020, 393,5 m2 zemljišča, nov dvojček - desna enota v zaključni 3. gradbeni fazi,...",,,116,,Slovenija
6440254,"KOPER, OLMO",1970,262000,1A Nepremičnine d.o.o.,"70 m2, vrstna, zgrajena l. 1970, 144 m2 zemljišča, vmesna vrstna hiša odprta iz dveh strani, prodamo. Cena: cca 262.000,...",,144,70,,Slovenija
6435878,"KOPER, OLMO",1970,245000,Zasebna ponudba,"74 m2, vrstna, zgrajena l. 1970, adaptirana l. 2006, 111 m2 zemljišča, Koper,Olmo, 74 m2, vrstna, 111 m2 zemljišča. Cena...",,111,74,,Slovenija
6416314,"KOPER, OLMO, PRITL. VOGALNA, 4 - SOBNA",1982,299000,Domodom d.o.o.,"77 m2, vrstna, adaptirana l. 1982, 268 m2 zemljišča, prodamo. Cena: 299.000,00 EUR",,268,77,,Slovenija
6390430,"KOPER, PUČE, IZVEN VASI",1993,754000,Obala nepremičnine d.o.o.,"262,35 m2, samostojna, zgrajena l. 1993, 11.376 m2 zemljišča, Idilična kamnita hiša z urejenim posestvom z oljčnimi nasa...",,11376,262,,Slovenija
